id_paquete;id_producto;id_caja
1931;394;0
1932;3241;0
1933;1659;0
1934;636;0
1935;2466;0
1936;2026;0
1937;1030;0
1938;3188;0
1939;2266;0
1940;1252;0
1941;2193;0
1942;3162;0
1943;1718;0
1944;2334;0
1945;2410;0
1946;3575;0
1947;3314;0
1948;2767;0
1949;2908;0
1950;3449;0
1951;694;0
1952;2830;0
1953;706;0
1954;3006;0
1955;1583;0
1956;2951;0
1957;2730;0
1958;2901;0
1959;2988;0
1960;2727;0
1961;1022;0
1962;3277;0
1963;2406;0
1964;703;0
1965;1164;0
1966;508;0
1967;3046;0
1968;170;0
1969;1165;0
1970;412;0
1971;3022;0
1972;1962;0
1973;2741;0
1974;592;0
1975;1689;0
1976;1204;0
1977;164;0
1978;2294;0
1979;1168;0
1980;2225;0
1981;1071;0
1982;1543;0
1983;3163;0
1984;2969;0
1985;3636;0
1986;167;0
1987;3113;0
1988;1178;0
1989;1373;0
1990;2612;0
1991;2547;0
1992;3231;0
1993;1839;0
1994;1141;0
1995;2940;0
1996;3092;0
1997;438;0
1998;2941;0
1999;2837;0
2000;627;0
2001;932;0
2002;741;0
2003;1802;0
2004;519;0
2005;489;0
2006;2652;0
2007;557;0
2008;115;0
2009;2650;0
2010;3392;0
2011;3333;0
2012;2611;0
2013;1363;0
2014;1966;0
2015;696;0
2016;3179;0
2017;2056;0
2018;2587;0
2019;2367;0
2020;343;0
2021;900;0
2022;854;0
2023;1379;0
2024;98;0
2025;2651;0
2026;2261;0
2027;2714;0
2028;997;0
2029;165;0
2030;1855;0
2031;393;0
2032;2146;0
2033;2754;0
2034;2962;0
2035;962;0
2036;3262;0
2037;1426;0
2038;452;0
2039;1449;0
2040;3065;0
2041;1645;0
2042;2456;0
2043;3254;0
2044;3142;0
2045;3146;0
2046;2115;0
2047;2542;0
2048;810;0
2049;2856;0
2050;1397;0
2051;3283;0
2052;2552;0
2053;1148;0
2054;2563;0
2055;1468;0
2056;3029;0
2057;1446;0
2058;3477;0
2059;2790;0
2060;2472;0
2061;2481;0
2062;3281;0
2063;373;0
2064;1678;0
2065;278;0
2066;1106;0
2067;1393;0
2068;1322;0
2069;950;0
2070;262;0
2071;1937;0
2072;275;0
2073;1603;0
2074;3143;0
2075;1815;0
2076;672;0
2077;126;0
2078;210;0
2079;1336;0
2080;2530;0
2081;836;0
2082;1667;0
2083;377;0
2084;2948;0
2085;2956;0
2086;1170;0
2087;1775;0
2088;2460;0
2089;3461;0
2090;2821;0
2091;1919;0
2092;1725;0
2093;1876;0
2094;3362;0
2095;757;0
2096;169;0
2097;2615;0
2098;1798;0
2099;2131;0
2100;1007;0
2101;277;0
2102;1933;0
2103;1155;0
2104;879;0
2105;3366;0
2106;1746;0
2107;3226;0
2108;812;0
2109;260;0
2110;2609;0
2111;1350;0
2112;3517;0
2113;501;0
2114;426;0
2115;1505;0
2116;1565;0
2117;1889;0
2118;67;0
2119;2213;0
2120;873;0
2121;231;0
2122;3402;0
2123;1700;0
2124;233;0
2125;621;0
2126;2010;0
2127;2109;0
2128;223;0
2129;1419;0
2130;2426;0
2131;3109;0
2132;681;0
2133;1637;0
2134;2870;0
2135;2433;0
2136;1576;0
2137;2262;0
2138;280;0
2139;462;0
2140;3345;0
2141;747;0
2142;600;0
2143;3087;0
2144;3303;0
2145;1250;0
2146;3301;0
2147;1566;0
2148;295;0
2149;3706;0
2150;3638;0
2151;2484;0
2152;3683;0
2153;2052;0
2154;863;0
2155;3173;0
2156;1269;0
2157;84;0
2158;598;0
2159;2649;0
2160;2498;0
2161;653;0
2162;2765;0
2163;2203;0
2164;435;0
2165;558;0
2166;2592;0
2167;3012;0
2168;1997;0
2169;2335;0
2170;1994;0
2171;3239;0
2172;1158;0
2173;1068;0
2174;1232;0
2175;2607;0
2176;2200;0
2177;1572;0
2178;2011;0
2179;110;0
2180;2282;0
2181;679;0
2182;566;0
2183;1496;0
2184;2341;0
2185;1475;0
2186;3712;0
2187;3359;0
2188;3445;0
2189;1825;0
2190;155;0
2191;2304;0
2192;2875;0
2193;1171;0
2194;2794;0
2195;1536;0
2196;829;0
2197;1365;0
2198;979;0
2199;1998;0
2200;3503;0
2201;1113;0
2202;1564;0
2203;1061;0
2204;2114;0
2205;2483;0
2206;2467;0
2207;3326;0
2208;3378;0
2209;3520;0
2210;3161;0
2211;2918;0
2212;1236;0
2213;2812;0
2214;1450;0
2215;3661;0
2216;551;0
2217;1188;0
2218;1955;0
2219;799;0
2220;301;0
2221;540;0
2222;746;0
2223;139;0
2224;356;0
2225;2449;0
2226;996;0
2227;252;0
2228;3013;0
2229;2081;0
2230;786;0
2231;330;0
2232;2595;0
2233;2119;0
2234;374;0
2235;1417;0
2236;1654;0
2237;2505;0
2238;2118;0
2239;1693;0
2240;3305;0
2241;1455;0
2242;537;0
2243;2459;0
2244;308;0
2245;3001;0
2246;2135;0
2247;2369;0
2248;1345;0
2249;1892;0
2250;212;0
2251;1722;0
2252;843;0
2253;516;0
2254;1524;0
2255;839;0
2256;376;0
2257;1875;0
2258;1748;0
2259;3003;0
2260;2103;0
2261;78;0
2262;3722;0
2263;2999;0
2264;2515;0
2265;291;0
2266;1162;0
2267;1706;0
2268;3715;0
2269;276;0
2270;392;0
2271;830;0
2272;1586;0
2273;90;0
2274;1302;0
2275;1991;0
2276;1642;0
2277;2292;0
2278;1015;0
2279;2580;0
2280;1472;0
2281;2132;0
2282;536;0
2283;1508;0
2284;2601;0
2285;664;0
2286;2680;0
2287;2126;0
2288;1582;0
2289;523;0
2290;1255;0
2291;436;0
2292;3097;0
2293;1952;0
2294;3295;0
2295;1173;0
2296;3126;0
2297;2932;0
2298;294;0
2299;1437;0
2300;474;0
2301;2008;0
2302;507;0
2303;2380;0
2304;1254;0
2305;2303;0
2306;3364;0
2307;2732;0
2308;818;0
2309;1329;0
2310;2093;0
2311;3654;0
2312;2565;0
2313;1588;0
2314;443;0
2315;958;0
2316;2792;0
2317;858;0
2318;2061;0
2319;675;0
2320;3290;0
2321;70;0
2322;29;0
2323;2619;0
2324;587;0
2325;173;0
2326;2436;0
2327;1098;0
2328;2637;0
2329;554;0
2330;835;0
2331;1356;0
2332;315;0
2333;3556;0
2334;2869;0
2335;3197;0
2336;2342;0
2337;846;0
2338;684;0
2339;1828;0
2340;209;0
2341;2476;0
2342;2438;0
2343;1504;0
2344;922;0
2345;3560;0
2346;2927;0
2347;2581;0
2348;1845;0
2349;6;0
2350;2474;0
2351;2446;0
2352;2799;0
2353;1117;0
2354;297;0
2355;1424;0
2356;283;0
2357;2025;0
2358;3618;0
2359;3227;0
2360;2021;0
2361;921;0
2362;3721;0
2363;2931;0
2364;1107;0
2365;1040;0
2366;3273;0
2367;2120;0
2368;2522;0
2369;2514;0
2370;1333;0
2371;560;0
2372;350;0
2373;401;0
2374;1740;0
2375;1854;0
2376;335;0
2377;2693;0
2378;3608;0
2379;2662;0
2380;3257;0
2381;3613;0
2382;2156;0
2383;1324;0
2384;2699;0
2385;2731;0
2386;1595;0
2387;128;0
2388;1596;0
2389;1947;0
2390;1142;0
2391;2671;0
2392;904;0
2393;3343;0
2394;2657;0
2395;2293;0
2396;3614;0
2397;1894;0
2398;1482;0
2399;3652;0
2400;1989;0
2401;1975;0
2402;3220;0
2403;897;0
2404;3656;0
2405;2190;0
2406;179;0
2407;2385;0
2408;3537;0
2409;200;0
2410;1832;0
2411;657;0
2412;3057;0
2413;1121;0
2414;659;0
2415;1647;0
2416;1249;0
2417;3000;0
2418;2108;0
2419;2397;0
2420;2130;0
2421;2501;0
2422;1466;0
2423;3372;0
2424;2374;0
2425;2405;0
2426;1951;0
2427;3713;0
2428;3319;0
2429;416;0
2430;1514;0
2431;2820;0
2432;183;0
2433;2673;0
2434;994;0
2435;2183;0
2436;3726;0
2437;3139;0
2438;954;0
2439;352;0
2440;3206;0
2441;476;0
2442;3340;0
2443;425;0
2444;700;0
2445;690;0
2446;2046;0
2447;3315;0
2448;2746;0
2449;1605;0
2450;1308;0
2451;1056;0
2452;2191;0
2453;1769;0
2454;130;0
2455;306;0
2456;1202;0
2457;3515;0
2458;1767;0
2459;719;0
2460;1053;0
2461;1470;0
2462;263;0
2463;1685;0
2464;2857;0
2465;1318;0
2466;3125;0
2467;480;0
2468;3203;0
2469;2943;0
2470;428;0
2471;1943;0
2472;2808;0
2473;1370;0
2474;2679;0
2475;1546;0
2476;2447;0
2477;399;0
2478;1337;0
2479;3355;0
2480;1457;0
2481;611;0
2482;949;0
2483;1050;0
2484;902;0
2485;512;0
2486;1614;0
2487;2080;0
2488;2030;0
2489;464;0
2490;982;0
2491;3469;0
2492;861;0
2493;3342;0
2494;2701;0
2495;211;0
2496;1742;0
2497;3105;0
2498;1506;0
2499;2618;0
2500;1157;0
2501;556;0
2502;2590;0
2503;588;0
2504;640;0
2505;1081;0
2506;1045;0
2507;325;0
2508;2833;0
2509;1656;0
2510;2929;0
2511;650;0
2512;1290;0
2513;2127;0
2514;907;0
2515;2864;0
2516;995;0
2517;71;0
2518;32;0
2519;199;0
2520;191;0
2521;8;0
2522;1316;0
2523;3019;0
2524;1622;0
2525;713;0
2526;3409;0
2527;1900;0
2528;2284;0
2529;1110;0
2530;156;0
2531;3356;0
2532;12;0
2533;1245;0
2534;2670;0
2535;468;0
2536;3641;0
2537;105;0
2538;2543;0
2539;2842;0
2540;1292;0
2541;1159;0
2542;663;0
2543;2793;0
2544;643;0
2545;1135;0
2546;339;0
2547;1607;0
2548;3020;0
2549;2923;0
2550;658;0
2551;707;0
2552;398;0
2553;178;0
2554;1069;0
2555;1771;0
2556;2324;0
2557;525;0
2558;1429;0
2559;2748;0
2560;1310;0
2561;363;0
2562;386;0
2563;2537;0
2564;1996;0
2565;3693;0
2566;1792;0
2567;1584;0
2568;1354;0
2569;1941;0
2570;1872;0
2571;2242;0
2572;807;0
2573;1487;0
2574;758;0
2575;289;0
2576;2851;0
2577;2493;0
2578;633;0
2579;2034;0
2580;2175;0
2581;225;0
2582;3607;0
2583;3339;0
2584;2296;0
2585;952;0
2586;3084;0
2587;1690;0
2588;2348;0
2589;181;0
2590;2740;0
2591;1541;0
2592;976;0
2593;172;0
2594;2510;0
2595;1213;0
2596;1090;0
2597;918;0
2598;2384;0
2599;3218;0
2600;1675;0
2601;3479;0
2602;785;0
2603;3403;0
2604;1639;0
2605;1185;0
2606;2429;0
2607;1327;0
2608;3460;0
2609;2939;0
2610;20;0
2611;216;0
2612;3321;0
2613;1757;0
2614;1488;0
2615;2959;0
2616;670;0
2617;313;0
2618;1555;0
2619;1116;0
2620;1166;0
2621;822;0
2622;1386;0
2623;2388;0
2624;385;0
2625;1537;0
2626;1066;0
2627;715;0
2628;3063;0
2629;1256;0
2630;2363;0
2631;1895;0
2632;1209;0
2633;3602;0
2634;148;0
2635;2557;0
2636;2122;0
2637;2891;0
2638;2488;0
2639;1177;0
2640;3368;0
2641;1532;0
2642;1453;0
2643;2351;0
2644;1723;0
2645;310;0
2646;2739;0
2647;1001;0
2648;3136;0
2649;3259;0
2650;2519;0
2651;2440;0
2652;545;0
2653;2766;0
2654;2572;0
2655;1747;0
2656;2818;0
2657;2938;0
2658;2603;0
2659;2383;0
2660;2212;0
2661;1064;0
2662;1432;0
2663;2541;0
2664;820;0
2665;187;0
2666;1481;0
2667;33;0
2668;2762;0
2669;3501;0
2670;1984;0
2671;878;0
2672;1936;0
2673;980;0
2674;2658;0
2675;1873;0
2676;823;0
2677;1461;0
2678;254;0
2679;1831;0
2680;804;0
2681;2771;0
2682;2087;0
2683;3194;0
2684;2779;0
2685;3242;0
2686;2506;0
2687;2705;0
2688;850;0
2689;1525;0
2690;2582;0
2691;3513;0
2692;3104;0
2693;888;0
2694;2884;0
2695;3062;0
2696;2112;0
2697;1528;0
2698;613;0
2699;1697;0
2700;3430;0
2701;1866;0
2702;937;0
2703;1094;0
2704;2307;0
2705;2196;0
2706;3101;0
2707;591;0
2708;1005;0
2709;1325;0
2710;1819;0
2711;2125;0
2712;2677;0
2713;3695;0
2714;1649;0
2715;372;0
2716;1954;0
2717;3421;0
2718;182;0
2719;1427;0
2720;340;0
2721;1230;0
2722;990;0
2723;1111;0
2724;2539;0
2725;736;0
2726;1222;0
2727;2865;0
2728;2020;0
2729;2079;0
2730;1010;0
2731;300;0
2732;1109;0
2733;1780;0
2734;388;0
2735;2992;0
2736;3659;0
2737;1770;0
2738;2801;0
2739;100;0
2740;2692;0
2741;1848;0
2742;1077;0
2743;998;0
2744;357;0
2745;320;0
2746;3645;0
2747;3267;0
2748;3529;0
2749;1339;0
2750;222;0
2751;166;0
2752;141;0
2753;2848;0
2754;3471;0
2755;3452;0
2756;1974;0
2757;202;0
2758;2604;0
2759;3204;0
2760;737;0
2761;2913;0
2762;2192;0
2763;1085;0
2764;1410;0
2765;2204;0
2766;1797;0
2767;318;0
2768;2760;0
2769;312;0
2770;2434;0
2771;2546;0
2772;837;0
2773;3684;0
2774;1321;0
2775;1367;0
2776;220;0
2777;434;0
2778;728;0
2779;1112;0
2780;2497;0
2781;2986;0
2782;585;0
2783;2140;0
2784;268;0
2785;695;0
2786;1243;0
2787;1497;0
2788;175;0
2789;1404;0
2790;3039;0
2791;333;0
2792;1127;0
2793;3311;0
2794;2418;0
2795;1262;0
2796;2387;0
2797;3459;0
2798;2215;0
2799;2007;0
2800;3247;0
2801;819;0
2802;2867;0
2803;1334;0
2804;319;0
2805;2289;0
2806;1857;0
2807;2168;0
2808;3385;0
2809;3601;0
2810;253;0
2811;1383;0
2812;1428;0
2813;772;0
2814;206;0
2815;2050;0
2816;37;0
2817;2321;0
2818;1907;0
2819;2100;0
2820;1920;0
2821;2944;0
2822;1408;0
2823;773;0
2824;1934;0
2825;2571;0
2826;2452;0
2827;740;0
2828;2318;0
2829;3269;0
2830;1509;0
2831;2337;0
2832;3680;0
2833;3288;0
2834;2890;0
2835;844;0
2836;3072;0
2837;1097;0
2838;1926;0
2839;3354;0
2840;1244;0
2841;1503;0
2842;2150;0
2843;1995;0
2844;1692;0
2845;951;0
2846;1834;0
2847;2053;0
2848;1764;0
2849;3536;0
2850;2863;0
2851;1571;0
2852;3714;0
2853;3663;0
2854;765;0
2855;784;0
2856;999;0
2857;638;0
2858;687;0
2859;1456;0
2860;442;0
2861;2715;0
2862;2416;0
2863;870;0
2864;194;0
2865;1850;0
2866;2586;0
2867;2340;0
2868;3703;0
2869;2757;0
2870;2368;0
2871;22;0
2872;1420;0
2873;1012;0
2874;608;0
2875;411;0
2876;2435;0
2877;1259;0
2878;3222;0
2879;1912;0
2880;2308;0
2881;1633;0
2882;2185;0
2883;1062;0
2884;1795;0
2885;195;0
2886;817;0
2887;2049;0
2888;3629;0
2889;108;0
2890;3677;0
2891;766;0
2892;1888;0
2893;3098;0
2894;1364;0
2895;1741;0
2896;1988;0
2897;256;0
2898;2648;0
2899;2946;0
2900;2625;0
2901;2333;0
2902;2524;0
2903;2772;0
2904;665;0
2905;2667;0
2906;1773;0
2907;2577;0
2908;2322;0
2909;3325;0
2910;3552;0
2911;1343;0
2912;1901;0
2913;2921;0
2914;602;0
2915;3551;0
2916;2237;0
2917;3375;0
2918;417;0
2919;232;0
2920;1489;0
2921;876;0
2922;3379;0
2923;1869;0
2924;2528;0
2925;150;0
2926;1860;0
2927;2905;0
2928;185;0
2929;1476;0
2930;896;0
2931;1377;0
2932;615;0
2933;1096;0
2934;609;0
2935;1305;0
2936;2082;0
2937;1992;0
2938;529;0
2939;744;0
2940;864;0
2941;127;0
2942;974;0
2943;539;0
2944;3578;0
2945;1556;0
2946;1049;0
2947;1465;0
2948;2858;0
2949;1958;0
2950;1799;0
2951;1915;0
2952;704;0
2953;1781;0
2954;3598;0
2955;743;0
2956;895;0
2957;1227;0
2958;2834;0
2959;3230;0
2960;1590;0
2961;1129;0
2962;2326;0
2963;2935;0
2964;3156;0
2965;1847;0
2966;787;0
2967;2264;0
2968;2222;0
2969;269;0
2970;2315;0
2971;2947;0
2972;3268;0
2973;2403;0
2974;751;0
2975;944;0
2976;1599;0
2977;748;0
2978;3299;0
2979;2309;0
2980;1274;0
2981;2632;0
2982;378;0
2983;975;0
2984;1754;0
2985;710;0
2986;2855;0
2987;499;0
2988;3454;0
2989;3049;0
2990;2926;0
2991;1089;0
2992;584;0
2993;2533;0
2994;1979;0
2995;2789;0
2996;1567;0
2997;157;0
2998;625;0
2999;2171;0
3000;2897;0
3001;2188;0
3002;2882;0
3003;1527;0
3004;168;0
3005;2591;0
3006;163;0
3007;1388;0
3008;590;0
3009;2898;0
3010;735;0
3011;338;0
3012;1881;0
3013;1412;0
3014;2219;0
3015;2968;0
3016;2527;0
3017;759;0
3018;2154;0
3019;2725;0
3020;815;0
3021;1416;0
3022;444;0
3023;2327;0
3024;2078;0
3025;1967;0
3026;2482;0
3027;2887;0
3028;1218;0
3029;1793;0
3030;158;0
3031;2653;0
3032;2166;0
3033;2686;0
3034;3433;0
3035;988;0
3036;249;0
3037;2372;0
3038;1581;0
3039;1961;0
3040;2044;0
3041;3280;0
3042;272;0
3043;2022;0
3044;1552;0
3045;1490;0
3046;3191;0
3047;2824;0
3048;2885;0
3049;2420;0
3050;2461;0
3051;1307;0
3052;639;0
3053;562;0
3054;1591;0
3055;912;0
3056;2306;0
3057;1617;0
3058;284;0
3059;273;0
3060;1277;0
3061;282;0
3062;2231;0
3063;794;0
3064;890;0
3065;3018;0
3066;119;0
3067;3574;0
3068;2761;0
3069;2868;0
3070;1917;0
3071;503;0
3072;1312;0
3073;1238;0
3074;793;0
3075;3512;0
3076;894;0
3077;1931;0
3078;2317;0
3079;965;0
3080;1299;0
3081;2710;0
3082;2963;0
3083;2073;0
3084;1400;0
3085;1224;0
3086;868;0
3087;2265;0
3088;1796;0
3089;48;0
3090;2991;0
3091;2017;0
3092;2319;0
3093;1114;0
3094;1548;0
3095;1491;0
3096;1469;0
3097;2816;0
3098;682;0
3099;2756;0
3100;3557;0
3101;510;0
3102;798;0
3103;2996;0
3104;1054;0
3105;1395;0
3106;774;0
3107;808;0
3108;3662;0
3109;1431;0
3110;2263;0
3111;267;0
3112;152;0
3113;3159;0
3114;1507;0
3115;3027;0
3116;2630;0
3117;3071;0
3118;117;0
3119;1486;0
3120;3090;0
3121;2915;0
3122;1683;0
3123;1281;0
3124;3615;0
3125;989;0
3126;3604;0
3127;2906;0
3128;1389;0
3129;270;0
3130;2473;0
3131;381;0
3132;1551;0
3133;2233;0
3134;769;0
3135;1731;0
3136;1059;0
3137;634;0
3138;264;0
3139;3519;0
3140;2121;0
3141;2031;0
3142;2916;0
3143;238;0
3144;777;0
3145;2973;0
3146;847;0
3147;2123;0
3148;1304;0
3149;331;0
3150;2639;0
3151;1714;0
3152;2273;0
3153;1473;0
3154;213;0
3155;2279;0
3156;1783;0
3157;1999;0
3158;1800;0
3159;1258;0
3160;2101;0
3161;2878;0
3162;188;0
3163;2797;0
3164;3221;0
3165;2208;0
3166;1753;0
3167;174;0
3168;3401;0
3169;1710;0
3170;1192;0
3171;898;0
3172;197;0
3173;3252;0
3174;1279;0
3175;16;0
3176;1887;0
3177;1344;0
3178;1763;0
3179;1816;0
3180;1844;0
3181;1852;0
3182;3165;0
3183;1986;0
3184;3005;0
3185;457;0
3186;2758;0
3187;1029;0
3188;2083;0
3189;329;0
3190;2768;0
3191;1287;0
3192;1471;0
3193;2646;0
3194;3504;0
3195;2564;0
3196;1253;0
3197;1547;0
3198;1314;0
3199;2054;0
3200;1927;0
3201;579;0
3202;796;0
3203;940;0
3204;712;0
3205;2441;0
3206;1891;0
3207;217;0
3208;2086;0
3209;991;0
3210;589;0
3211;2047;0
3212;2243;0
3213;1538;0
3214;1017;0
3215;1904;0
3216;3103;0
3217;2847;0
3218;970;0
3219;1785;0
3220;1078;0
3221;349;0
3222;345;0
3223;2985;0
3224;1709;0
3225;490;0
3226;2002;0
3227;3475;0
3228;903;0
3229;889;0
3230;21;0
3231;1036;0
3232;1518;0
3233;862;0
3234;241;0
3235;2491;0
3236;2328;0
3237;502;0
3238;24;0
3239;826;0
3240;102;0
3241;2773;0
3242;2910;0
3243;2027;0
3244;2682;0
3245;2512;0
3246;2622;0
3247;1867;0
3248;2205;0
3249;2810;0
3250;1194;0
3251;924;0
3252;1935;0
3253;2330;0
3254;3336;0
3255;2638;0
3256;606;0
3257;1375;0
3258;685;0
3259;186;0
3260;2400;0
3261;1519;0
3262;410;0
3263;1777;0
3264;1728;0
3265;3307;0
3266;691;0
3267;2602;0
3268;2468;0
3269;2409;0
3270;2153;0
3271;3541;0
3272;763;0
3273;2478;0
3274;1908;0
3275;259;0
3276;371;0
3277;274;0
3278;3383;0
3279;2703;0
3280;1080;0
3281;1145;0
3282;240;0
3283;2043;0
3284;1752;0
3285;2028;0
3286;867;0
3287;1115;0
3288;1593;0
3289;2246;0
3290;327;0
3291;1794;0
3292;2525;0
3293;358;0
3294;2993;0
3295;1219;0
3296;1849;0
3297;1231;0
3298;1123;0
3299;3717;0
3300;1349;0
3301;770;0
3302;2314;0
3303;2964;0
3304;2137;0
3305;2736;0
3306;3112;0
3307;1713;0
3308;3308;0
3309;3481;0
3310;2778;0
3311;3229;0
3312;2828;0
3313;1366;0
3314;1652;0
3315;2886;0
3316;933;0
3317;1942;0
3318;124;0
3319;3346;0
3320;459;0
3321;154;0
3322;1498;0
3323;1829;0
3324;572;0
3325;957;0
3326;2016;0
3327;802;0
3328;927;0
3329;493;0
3330;1909;0
3331;2608;0
3332;3123;0
3333;2695;0
3334;1625;0
3335;1940;0
3336;2957;0
3337;153;0
3338;1360;0
3339;2009;0
3340;1903;0
3341;725;0
3342;147;0
3343;1267;0
3344;109;0
3345;1749;0
3346;2300;0
3347;2106;0
3348;2594;0
3349;2550;0
3350;1570;0
3351;2974;0
3352;2912;0
3353;1021;0
3354;1079;0
3355;2737;0
3356;732;0
3357;3566;0
3358;1501;0
3359;1452;0
3360;651;0
3361;1052;0
3362;2666;0
3363;2781;0
3364;1604;0
3365;2589;0
3366;3035;0
3367;699;0
3368;370;0
3369;189;0
3370;2895;0
3371;219;0
3372;1837;0
3373;565;0
3374;767;0
3375;3437;0
3376;1065;0
3377;437;0
3378;1774;0
3379;365;0
3380;1423;0
3381;3612;0
3382;1359;0
3383;2221;0
3384;2642;0
3385;3495;0
3386;1790;0
3387;2075;0
3388;1899;0
3389;1877;0
3390;360;0
3391;407;0
3392;2272;0
3393;2359;0
3394;3373;0
3395;841;0
3396;1330;0
3397;1677;0
3398;2197;0
3399;2979;0
3400;2295;0
3401;2486;0
3402;2004;0
3403;1956;0
3404;1418;0
3405;2551;0
3406;1589;0
3407;1401;0
3408;2423;0
3409;1821;0
3410;2825;0
3411;1234;0
3412;1905;0
3413;856;0
3414;419;0
3415;956;0
3416;1923;0
3417;134;0
3418;1492;0
3419;255;0
3420;1918;0
3421;111;0
3422;722;0
3423;248;0
3424;1993;0
3425;2051;0
3426;1712;0
3427;2879;0
3428;487;0
3429;914;0
3430;1032;0
3431;491;0
3432;1623;0
3433;1161;0
3434;2562;0
3435;760;0
3436;1399;0
3437;402;0
3438;2464;0
3439;314;0
3440;1579;0
3441;2285;0
3442;446;0
3443;1985;0
3444;2297;0
3445;2451;0
3446;2845;0
3447;2375;0
3448;1493;0
3449;1808;0
3450;667;0
3451;2402;0
3452;162;0
3453;981;0
3454;3316;0
3455;2361;0
3456;1779;0
3457;526;0
3458;1707;0
3459;2170;0
3460;2291;0
3461;2585;0
3462;1132;0
3463;2172;0
3464;1009;0
3465;947;0
3466;730;0
3467;2145;0
3468;2301;0
3469;2373;0
3470;1914;0
3471;496;0
3472;2729;0
3473;2853;0
3474;2641;0
3475;953;0
3476;1105;0
3477;214;0
3478;2838;0
3479;2178;0
3480;125;0
3481;1060;0
3482;779;0
3483;251;0
3484;1562;0
3485;1355;0
3486;1977;0
3487;497;0
3488;2568;0
3489;3132;0
3490;328;0
3491;2548;0
3492;337;0
3493;2709;0
3494;2161;0
3495;2057;0
3496;790;0
3497;1620;0
3498;619;0
3499;1833;0
3500;2116;0
3501;596;0
3502;454;0
3503;3233;0
3504;2428;0
3505;2854;0
3506;3530;0
3507;2352;0
3508;1702;0
3509;583;0
3510;1149;0
3511;2229;0
3512;2407;0
3513;2378;0
3514;1701;0
3515;1402;0
3516;1369;0
3517;969;0
3518;2353;0
3519;2124;0
3520;180;0
3521;441;0
3522;967;0
3523;677;0
3524;2600;0
3525;1445;0
3526;964;0
3527;2421;0
3528;1190;0
3529;2861;0
3530;1953;0
3531;1789;0
3532;1824;0
3533;1169;0
3534;882;0
3535;2425;0
3536;1434;0
3537;1786;0
3538;2164;0
3539;137;0
3540;901;0
3541;680;0
3542;390;0
3543;532;0
3544;2675;0
3545;618;0
3546;1260;0
3547;2398;0
3548;2195;0
3549;1734;0
3550;569;0
3551;34;0
3552;2728;0
3553;2071;0
3554;909;0
3555;118;0
3556;2987;0
3557;2339;0
3558;3553;0
3559;2443;0
3560;2561;0
3561;2694;0
3562;806;0
3563;1442;0
3564;724;0
3565;891;0
3566;1688;0
3567;567;0
3568;1587;0
3569;720;0
3570;1787;0
3571;2880;0
3572;805;0
3573;2117;0
3574;2971;0
3575;2534;0
3576;842;0
3577;455;0
3578;2470;0
3579;555;0
3580;764;0
3581;2357;0
3582;971;0
3583;2382;0
3584;992;0
3585;726;0
3586;246;0
3587;1932;0
3588;1578;0
3589;593;0
3590;880;0
3591;1516;0
3592;106;0
3593;2177;0
3594;2862;0
3595;406;0
3596;2445;0
3597;1026;0
3598;2866;0
3599;2070;0
3600;892;0
3601;721;0
3602;632;0
3603;2598;0
3604;1070;0
3605;2457;0
3606;1048;0
3607;2258;0
3608;2256;0
3609;2139;0
3610;103;0
3611;1862;0
3612;355;0
3613;1338;0
3614;290;0
3615;1351;0
3616;409;0
3617;753;0
3618;899;0
3619;382;0
3620;2511;0
3621;1681;0
3622;1663;0
3623;427;0
3624;1441;0
3625;1890;0
3626;2807;0
3627;1186;0
3628;1523;0
3629;2817;0
3630;2254;0
3631;296;0
3632;527;0
3633;1776;0
3634;1684;0
3635;492;0
3636;1641;0
3637;2569;0
3638;1216;0
3639;1225;0
3640;1055;0
3641;1331;0
3642;1182;0
3643;2189;0
3644;2752;0
3645;2338;0
3646;2798;0
3647;2841;0
3648;1608;0
3649;2977;0
3650;666;0
3651;925;0
3652;1150;0
3653;2198;0
3654;2286;0
3655;2902;0
3656;733;0
3657;193;0
3658;2376;0
3659;287;0
3660;1415;0
3661;1342;0
3662;1229;0
3663;884;0
3664;114;0
3665;607;0
3666;65;0
3667;2665;0
3668;1499;0
3669;1660;0
3670;1878;0
3671;674;0
3672;1818;0
3673;1609;0
3674;1580;0
3675;1323;0
3676;788;0
3677;920;0
3678;1676;0
3679;1013;0
3680;2039;0
3681;723;0
3682;1716;0
3683;2786;0
3684;1916;0
3685;1293;0
3686;1970;0
3687;1925;0
3688;2356;0
3689;2874;0
3690;2062;0
3691;881;0
3692;2181;0
3693;2072;0
3694;2617;0
3695;184;0
3696;1396;0
3697;279;0
3698;2989;0
3699;2422;0
3700;1768;0
3701;676;0
3702;1467;0
3703;574;0
3704;1861;0
3705;2395;0
3706;511;0
3707;2683;0
3708;2227;0
3709;364;0
3710;2111;0
3711;853;0
3712;235;0
3713;702;0
3714;1398;0
3715;2596;0
3716;2994;0
3717;2599;0
3718;2502;0
3719;1708;0
3720;1610;0
3721;1810;0
3722;1870;0
3723;414;0
3724;2606;0
3725;1632;0
3726;2711;0
3727;1047;0
3728;1074;0
3729;3459;1
3730;2680;1
3731;2573;1
3732;2086;1
3733;1559;1
3734;763;1
3735;1498;1
3736;2136;1
3737;1774;1
3738;10;1
3739;3509;1
3740;2819;1
3741;3516;1
3742;935;1
3743;2314;1
3744;967;1
