id_contenido;id_producto;id_caja;peso
2750;222;0;9.7
2751;166;0;5.2
2752;141;0;3.8
2753;2848;0;5.9
2754;3471;0;7.6
2755;3452;0;7.5
2756;1974;0;5.3
2757;202;0;1.1
2758;2604;0;9.4
2759;3204;0;5.5
2760;737;0;7.1
2761;2913;0;8.2
2762;2192;0;2.0
2763;1085;0;5.0
2764;1410;0;8.8
2765;2204;0;2.7
2766;1797;0;10.4
2767;318;0;7.3
2768;2760;0;4.8
2769;312;0;10.3
2770;2434;0;9.9
2771;2546;0;10.6
2772;837;0;8.2
2773;3684;0;2.7
2774;1321;0;1.5
2775;1367;0;6.6
2776;220;0;5.4
2777;434;0;9.4
2778;728;0;2.7
2779;1112;0;10.9
2780;2497;0;10.9
2781;2986;0;10.4
2782;585;0;8.8
2783;2140;0;2.6
2784;268;0;5.4
2785;695;0;4.0
2786;1243;0;1.7
2787;1497;0;6.9
2788;175;0;5.4
2789;1404;0;5.6
2790;3039;0;7.4
2791;333;0;6.2
2792;1127;0;10.0
2793;3311;0;9.8
2794;2418;0;9.1
2795;1262;0;8.7
2796;2387;0;2.0
2797;3459;0;6.7
2798;2215;0;7.4
2799;2007;0;8.5
2800;3247;0;3.0
2801;819;0;3.7
2802;2867;0;7.6
2803;1334;0;3.8
2804;319;0;4.6
2805;2289;0;8.6
2806;1857;0;3.9
2807;2168;0;7.7
2808;3385;0;7.3
2809;3601;0;7.5
2810;253;0;7.7
2811;1383;0;3.8
2812;1428;0;4.9
2813;772;0;6.7
2814;206;0;2.1
2815;2050;0;8.8
2816;37;0;2.2
2817;2321;0;10.1
2818;1907;0;10.9
2819;2100;0;5.2
2820;1920;0;4.5
2821;2944;0;6.2
2822;1408;0;1.8
2823;773;0;8.3
2824;1934;0;2.2
2825;2571;0;3.1
2826;2452;0;7.2
2827;740;0;7.2
2828;2318;0;8.5
2829;3269;0;7.3
2830;1509;0;3.3
2831;2337;0;8.0
2832;3680;0;6.8
2833;3288;0;2.6
2834;2890;0;1.8
2835;844;0;3.4
2836;3072;0;6.1
2837;1097;0;9.6
2838;1926;0;1.6
2839;3354;0;7.6
2840;1244;0;3.7
2841;1503;0;4.5
2842;2150;0;3.9
2843;1995;0;10.8
2844;1692;0;9.1
2845;951;0;8.0
2846;1834;0;9.8
2847;2053;0;2.1
2848;1764;0;3.3
2849;3536;0;6.8
2850;2863;0;2.8
2851;1571;0;7.5
2852;3714;0;1.2
2853;3663;0;8.1
2854;765;0;8.3
2855;784;0;5.7
2856;999;0;5.1
2857;638;0;1.7
2858;687;0;10.2
2859;1456;0;6.8
2860;442;0;8.0
2861;2715;0;1.5
2862;2416;0;1.3
2863;870;0;3.6
2864;194;0;4.7
2865;1850;0;1.4
2866;2586;0;4.5
2867;2340;0;3.8
2868;3703;0;9.2
2869;2757;0;4.6
2870;2368;0;6.0
2871;22;0;5.9
2872;1420;0;6.6
2873;1012;0;1.3
2874;608;0;3.2
2875;411;0;9.4
2876;2435;0;4.1
2877;1259;0;2.0
2878;3222;0;2.6
2879;1912;0;10.7
2880;2308;0;3.8
2881;1633;0;7.8
2882;2185;0;2.2
2883;1062;0;3.4
2884;1795;0;5.1
2885;195;0;2.7
2886;817;0;2.7
2887;2049;0;3.2
2888;3629;0;1.8
2889;108;0;9.8
2890;3677;0;9.9
2891;766;0;9.3
2892;1888;0;5.9
2893;3098;0;1.4
2894;1364;0;10.7
2895;1741;0;4.3
2896;1988;0;5.6
2897;256;0;2.3
2898;2648;0;9.2
2899;2946;0;3.6
2900;2625;0;9.3
2901;2333;0;1.2
2902;2524;0;8.9
2903;2772;0;6.7
2904;665;0;9.3
2905;2667;0;3.0
2906;1773;0;6.2
2907;2577;0;6.7
2908;2322;0;4.9
2909;3325;0;7.6
2910;3552;0;10.8
2911;1343;0;4.9
2912;1901;0;7.3
2913;2921;0;9.8
2914;602;0;8.9
2915;3551;0;1.7
2916;2237;0;10.2
2917;3375;0;4.1
2918;417;0;2.5
2919;232;0;6.9
2920;1489;0;1.3
2921;876;0;2.6
2922;3379;0;7.2
2923;1869;0;5.6
2924;2528;0;5.1
2925;150;0;10.9
2926;1860;0;8.4
2927;2905;0;6.5
2928;185;0;3.6
2929;1476;0;9.1
2930;896;0;1.6
2931;1377;0;7.1
2932;615;0;5.6
2933;1096;0;2.6
2934;609;0;3.2
2935;1305;0;8.7
2936;2082;0;9.2
2937;1992;0;6.0
2938;529;0;1.8
2939;744;0;8.7
2940;864;0;5.9
2941;127;0;3.7
2942;974;0;4.7
2943;539;0;5.7
2944;3578;0;8.7
2945;1556;0;5.3
2946;1049;0;4.4
2947;1465;0;8.0
2948;2858;0;8.8
2949;1958;0;6.4
2950;1799;0;5.1
2951;1915;0;1.4
2952;704;0;6.1
2953;1781;0;9.6
2954;3598;0;5.5
2955;743;0;6.4
2956;895;0;3.7
2957;1227;0;3.7
2958;2834;0;9.3
2959;3230;0;3.3
2960;1590;0;1.6
2961;1129;0;7.2
2962;2326;0;10.2
2963;2935;0;2.0
2964;3156;0;2.9
2965;1847;0;3.3
2966;787;0;7.1
2967;2264;0;9.5
2968;2222;0;6.5
2969;269;0;7.9
2970;2315;0;7.7
2971;2947;0;2.1
2972;3268;0;5.7
2973;2403;0;5.9
2974;751;0;9.7
2975;944;0;1.4
2976;1599;0;10.2
2977;748;0;1.0
2978;3299;0;3.7
2979;2309;0;9.2
2980;1274;0;2.4
2981;2632;0;7.8
2982;378;0;1.7
2983;975;0;9.2
2984;1754;0;2.5
2985;710;0;1.1
2986;2855;0;10.2
2987;499;0;10.4
2988;3454;0;5.4
2989;3049;0;8.8
2990;2926;0;10.5
2991;1089;0;5.2
2992;584;0;4.2
2993;2533;0;3.8
2994;1979;0;1.7
2995;2789;0;10.5
2996;1567;0;6.0
2997;157;0;3.0
2998;625;0;4.1
2999;2171;0;2.8
3000;2897;0;4.2
3001;2188;0;6.2
3002;2882;0;3.9
3003;1527;0;10.2
3004;168;0;1.6
3005;2591;0;7.2
3006;163;0;5.4
3007;1388;0;3.3
3008;590;0;2.0
3009;2898;0;4.5
3010;735;0;1.5
3011;338;0;3.3
3012;1881;0;7.0
3013;1412;0;6.3
3014;2219;0;8.6
3015;2968;0;4.4
3016;2527;0;2.8
3017;759;0;8.1
3018;2154;0;7.3
3019;2725;0;4.4
3020;815;0;9.0
3021;1416;0;8.4
3022;444;0;4.9
3023;2327;0;4.4
3024;2078;0;2.5
3025;1967;0;1.9
3026;2482;0;9.9
3027;2887;0;6.2
3028;1218;0;9.0
3029;1793;0;7.9
3030;158;0;6.1
3031;2653;0;4.7
3032;2166;0;7.1
3033;2686;0;10.2
3034;3433;0;7.7
3035;988;0;3.1
3036;249;0;2.8
3037;2372;0;8.2
3038;1581;0;7.9
3039;1961;0;9.4
3040;2044;0;3.6
3041;3280;0;4.5
3042;272;0;6.7
3043;2022;0;4.5
3044;1552;0;1.0
3045;1490;0;3.1
3046;3191;0;1.1
3047;2824;0;2.1
3048;2885;0;7.5
3049;2420;0;8.9
3050;2461;0;10.2
3051;1307;0;1.4
3052;639;0;7.8
3053;562;0;4.0
3054;1591;0;1.8
3055;912;0;2.8
3056;2306;0;3.4
3057;1617;0;9.3
3058;284;0;2.2
3059;273;0;4.5
3060;1277;0;9.4
3061;282;0;6.6
3062;2231;0;8.0
3063;794;0;2.0
3064;890;0;7.9
3065;3018;0;10.2
3066;119;0;5.9
3067;3574;0;5.9
3068;2761;0;5.8
3069;2868;0;5.8
3070;1917;0;4.6
3071;503;0;3.3
3072;1312;0;8.0
3073;1238;0;7.6
3074;793;0;9.1
3075;3512;0;10.0
3076;894;0;9.4
3077;1931;0;7.0
3078;2317;0;9.3
3079;965;0;8.5
3080;1299;0;6.8
3081;2710;0;4.5
3082;2963;0;7.0
3083;2073;0;2.6
3084;1400;0;1.9
3085;1224;0;2.8
3086;868;0;4.6
3087;2265;0;3.8
3088;1796;0;7.3
3089;48;0;9.9
3090;2991;0;10.3
3091;2017;0;6.9
3092;2319;0;2.5
3093;1114;0;8.0
3094;1548;0;3.7
3095;1491;0;2.7
3096;1469;0;10.5
3097;2816;0;3.8
3098;682;0;7.7
3099;2756;0;9.6
3100;3557;0;9.0
3101;510;0;2.9
3102;798;0;1.3
3103;2996;0;9.5
3104;1054;0;5.8
3105;1395;0;1.9
3106;774;0;1.3
3107;808;0;9.9
3108;3662;0;9.9
3109;1431;0;8.0
3110;2263;0;8.0
3111;267;0;8.0
3112;152;0;1.9
3113;3159;0;3.3
3114;1507;0;8.5
3115;3027;0;1.8
3116;2630;0;2.5
3117;3071;0;6.7
3118;117;0;7.6
3119;1486;0;7.6
3120;3090;0;2.2
3121;2915;0;10.6
3122;1683;0;5.7
3123;1281;0;9.5
3124;3615;0;10.2
3125;989;0;2.9
3126;3604;0;8.5
3127;2906;0;6.0
3128;1389;0;2.9
3129;270;0;4.4
3130;2473;0;9.1
3131;381;0;8.0
3132;1551;0;1.6
3133;2233;0;3.4
3134;769;0;10.3
3135;1731;0;5.2
3136;1059;0;4.8
3137;634;0;3.3
3138;264;0;4.9
3139;3519;0;4.7
3140;2121;0;2.3
3141;2031;0;3.5
3142;2916;0;1.0
3143;238;0;1.4
3144;777;0;4.1
3145;2973;0;2.9
3146;847;0;3.9
3147;2123;0;9.7
3148;1304;0;9.0
3149;331;0;10.3
3150;2639;0;6.8
3151;1714;0;1.3
3152;2273;0;6.5
3153;1473;0;1.4
3154;213;0;9.4
3155;2279;0;1.0
3156;1783;0;1.7
3157;1999;0;6.1
3158;1800;0;2.8
3159;1258;0;9.5
3160;2101;0;10.1
3161;2878;0;3.0
3162;188;0;5.9
3163;2797;0;1.0
3164;3221;0;4.8
3165;2208;0;5.7
3166;1753;0;5.6
3167;174;0;8.7
3168;3401;0;1.2
3169;1710;0;6.2
3170;1192;0;5.4
3171;898;0;5.8
3172;197;0;8.4
3173;3252;0;2.5
3174;1279;0;6.0
3175;16;0;10.2
3176;1887;0;3.9
3177;1344;0;10.7
3178;1763;0;3.2
3179;1816;0;10.3
3180;1844;0;5.0
3181;1852;0;5.4
3182;3165;0;2.6
3183;1986;0;9.7
3184;3005;0;8.3
3185;457;0;2.3
3186;2758;0;3.9
3187;1029;0;9.4
3188;2083;0;10.8
3189;329;0;9.1
3190;2768;0;6.3
3191;1287;0;3.4
3192;1471;0;4.8
3193;2646;0;9.7
3194;3504;0;4.8
3195;2564;0;7.8
3196;1253;0;5.3
3197;1547;0;5.5
3198;1314;0;10.0
3199;2054;0;8.6
3200;1927;0;3.6
3201;579;0;1.0
3202;796;0;9.0
3203;940;0;6.5
3204;712;0;3.5
3205;2441;0;8.4
3206;1891;0;6.8
3207;217;0;5.8
3208;2086;0;2.2
3209;991;0;9.5
3210;589;0;5.5
3211;2047;0;7.3
3212;2243;0;4.2
3213;1538;0;2.1
3214;1017;0;4.1
3215;1904;0;3.8
3216;3103;0;6.9
3217;2847;0;7.6
3218;970;0;4.2
3219;1785;0;8.0
3220;1078;0;5.8
3221;349;0;8.4
3222;345;0;6.6
3223;2985;0;9.7
3224;1709;0;1.9
3225;490;0;10.5
3226;2002;0;10.3
3227;3475;0;7.6
3228;903;0;5.7
3229;889;0;9.7
3230;21;0;7.1
3231;1036;0;5.5
3232;1518;0;8.7
3233;862;0;9.0
3234;241;0;5.8
3235;2491;0;7.5
3236;2328;0;2.8
3237;502;0;1.4
3238;24;0;10.6
3239;826;0;3.3
3240;102;0;2.9
3241;2773;0;2.2
3242;2910;0;7.3
3243;2027;0;8.9
3244;2682;0;5.1
3245;2512;0;1.0
3246;2622;0;8.0
3247;1867;0;3.8
3248;2205;0;4.0
3249;2810;0;6.7
3250;1194;0;10.0
3251;924;0;10.0
3252;1935;0;8.0
3253;2330;0;4.8
3254;3336;0;5.5
3255;2638;0;7.8
3256;606;0;3.4
3257;1375;0;8.4
3258;685;0;5.7
3259;186;0;6.3
3260;2400;0;8.5
3261;1519;0;6.1
3262;410;0;2.3
3263;1777;0;7.3
3264;1728;0;1.0
3265;3307;0;10.2
3266;691;0;9.3
3267;2602;0;4.3
3268;2468;0;10.7
3269;2409;0;10.0
3270;2153;0;6.7
3271;3541;0;8.5
3272;763;0;5.5
3273;2478;0;4.0
3274;1908;0;5.3
3275;259;0;1.1
3276;371;0;5.8
3277;274;0;3.7
3278;3383;0;8.6
3279;2703;0;10.1
3280;1080;0;4.9
3281;1145;0;2.3
3282;240;0;4.3
3283;2043;0;7.9
3284;1752;0;10.9
3285;2028;0;4.7
3286;867;0;4.6
3287;1115;0;2.3
3288;1593;0;9.0
3289;2246;0;8.3
3290;327;0;3.1
3291;1794;0;4.3
3292;2525;0;6.7
3293;358;0;1.3
3294;2993;0;9.0
3295;1219;0;2.9
3296;1849;0;8.6
3297;1231;0;1.6
3298;1123;0;1.4
3299;3717;0;4.1
3300;1349;0;1.9
3301;770;0;8.0
3302;2314;0;1.8
3303;2964;0;3.8
3304;2137;0;1.5
3305;2736;0;2.2
3306;3112;0;8.2
3307;1713;0;1.9
3308;3308;0;10.5
3309;3481;0;4.5
3310;2778;0;1.7
3311;3229;0;4.5
3312;2828;0;10.6
3313;1366;0;4.4
3314;1652;0;7.6
3315;2886;0;9.4
3316;933;0;5.4
3317;1942;0;6.8
3318;124;0;8.3
3319;3346;0;2.7
3320;459;0;6.9
3321;154;0;5.2
3322;1498;0;9.2
3323;1829;0;9.6
3324;572;0;5.6
3325;957;0;2.0
3326;2016;0;9.6
3327;802;0;7.3
3328;927;0;10.5
3329;493;0;10.8
3330;1909;0;4.9
3331;2608;0;6.6
3332;3123;0;5.9
3333;2695;0;5.3
3334;1625;0;5.0
3335;1940;0;10.6
3336;2957;0;8.4
3337;153;0;1.7
3338;1360;0;3.8
3339;2009;0;2.4
3340;1903;0;1.8
3341;725;0;10.4
3342;147;0;9.4
3343;1267;0;10.4
3344;109;0;1.6
3345;1749;0;3.3
3346;2300;0;10.4
3347;2106;0;6.2
3348;2594;0;8.6
3349;2550;0;3.7
3350;1570;0;7.9
3351;2974;0;8.1
3352;2912;0;4.8
3353;1021;0;1.4
3354;1079;0;10.1
3355;2737;0;7.4
3356;732;0;8.7
3357;3566;0;5.1
3358;1501;0;5.7
3359;1452;0;4.1
3360;651;0;3.1
3361;1052;0;3.9
3362;2666;0;6.7
3363;2781;0;10.0
3364;1604;0;6.4
3365;2589;0;3.9
3366;3035;0;3.3
3367;699;0;8.9
3368;370;0;8.9
3369;189;0;9.7
3370;2895;0;8.0
3371;219;0;9.1
3372;1837;0;5.5
3373;565;0;2.6
3374;767;0;8.1
3375;3437;0;2.6
3376;1065;0;10.6
3377;437;0;4.4
3378;1774;0;8.3
3379;365;0;8.5
3380;1423;0;3.0
3381;3612;0;2.1
3382;1359;0;6.4
3383;2221;0;6.4
3384;2642;0;8.6
3385;3495;0;6.6
3386;1790;0;6.8
3387;2075;0;2.7
3388;1899;0;6.0
3389;1877;0;2.6
3390;360;0;8.4
3391;407;0;1.0
3392;2272;0;1.7
3393;2359;0;8.2
3394;3373;0;2.2
3395;841;0;9.8
3396;1330;0;6.2
3397;1677;0;5.2
3398;2197;0;4.2
3399;2979;0;8.8
3400;2295;0;9.8
3401;2486;0;1.6
3402;2004;0;1.5
3403;1956;0;6.3
3404;1418;0;3.8
3405;2551;0;2.6
3406;1589;0;3.7
3407;1401;0;2.5
3408;2423;0;10.3
3409;1821;0;3.2
3410;2825;0;6.7
3411;1234;0;10.7
3412;1905;0;4.8
3413;856;0;1.8
3414;419;0;3.3
3415;956;0;6.2
3416;1923;0;8.2
3417;134;0;3.0
3418;1492;0;1.8
3419;255;0;7.1
3420;1918;0;2.7
3421;111;0;4.0
3422;722;0;2.3
3423;248;0;1.8
3424;1993;0;4.8
3425;2051;0;1.1
3426;1712;0;7.5
3427;2879;0;8.7
3428;487;0;1.1
3429;914;0;8.8
3430;1032;0;4.0
3431;491;0;8.7
3432;1623;0;10.5
3433;1161;0;10.2
3434;2562;0;3.3
3435;760;0;10.1
3436;1399;0;9.9
3437;402;0;2.7
3438;2464;0;2.2
3439;314;0;4.8
3440;1579;0;4.6
3441;2285;0;1.5
3442;446;0;2.8
3443;1985;0;6.6
3444;2297;0;7.6
3445;2451;0;8.8
3446;2845;0;4.8
3447;2375;0;9.8
3448;1493;0;8.2
3449;1808;0;1.1
3450;667;0;4.2
3451;2402;0;5.2
3452;162;0;10.4
3453;981;0;2.8
3454;3316;0;9.5
3455;2361;0;2.3
3456;1779;0;3.3
3457;526;0;7.0
3458;1707;0;10.4
3459;2170;0;7.5
3460;2291;0;9.1
3461;2585;0;9.2
3462;1132;0;3.0
3463;2172;0;3.9
3464;1009;0;2.9
3465;947;0;3.1
3466;730;0;3.2
3467;2145;0;6.3
3468;2301;0;7.8
3469;2373;0;6.8
3470;1914;0;2.1
3471;496;0;9.6
3472;2729;0;6.6
3473;2853;0;2.0
3474;2641;0;9.2
3475;953;0;3.7
3476;1105;0;8.9
3477;214;0;10.7
3478;2838;0;5.1
3479;2178;0;9.6
3480;125;0;6.7
3481;1060;0;10.9
3482;779;0;8.7
3483;251;0;7.1
3484;1562;0;8.6
3485;1355;0;2.6
3486;1977;0;7.9
3487;497;0;1.2
3488;2568;0;3.2
3489;3132;0;4.3
3490;328;0;9.8
3491;2548;0;10.7
3492;337;0;2.9
3493;2709;0;8.9
3494;2161;0;4.4
3495;2057;0;6.0
3496;790;0;2.8
3497;1620;0;1.2
3498;619;0;1.6
3499;1833;0;8.2
3500;2116;0;6.8
3501;596;0;2.5
3502;454;0;2.3
3503;3233;0;5.6
3504;2428;0;6.6
3505;2854;0;2.2
3506;3530;0;3.4
3507;2352;0;4.8
3508;1702;0;5.0
3509;583;0;3.7
3510;1149;0;6.6
3511;2229;0;6.4
3512;2407;0;8.0
3513;2378;0;7.8
3514;1701;0;6.3
3515;1402;0;6.7
3516;1369;0;8.2
3517;969;0;7.4
3518;2353;0;7.6
3519;2124;0;2.7
3520;180;0;3.8
3521;441;0;4.8
3522;967;0;10.1
3523;677;0;8.1
3524;2600;0;6.6
3525;1445;0;7.9
3526;964;0;5.1
3527;2421;0;4.1
3528;1190;0;9.4
3529;2861;0;8.1
3530;1953;0;5.0
3531;1789;0;4.5
3532;1824;0;10.8
3533;1169;0;3.0
3534;882;0;6.2
3535;2425;0;4.0
3536;1434;0;4.0
3537;1786;0;5.8
3538;2164;0;3.8
3539;137;0;2.8
3540;901;0;5.5
3541;680;0;7.1
3542;390;0;9.1
3543;532;0;5.3
3544;2675;0;2.0
3545;618;0;5.7
3546;1260;0;6.1
3547;2398;0;2.5
3548;2195;0;5.9
3549;1734;0;4.4
3550;569;0;6.4
3551;34;0;3.7
3552;2728;0;1.6
3553;2071;0;6.9
3554;909;0;3.1
3555;118;0;2.3
3556;2987;0;10.8
3557;2339;0;8.8
3558;3553;0;5.5
3559;2443;0;6.1
3560;2561;0;4.2
3561;2694;0;2.8
3562;806;0;2.1
3563;1442;0;5.5
3564;724;0;4.9
3565;891;0;2.1
3566;1688;0;1.2
3567;567;0;10.4
3568;1587;0;10.6
3569;720;0;1.5
3570;1787;0;8.8
3571;2880;0;6.0
3572;805;0;10.9
3573;2117;0;7.1
3574;2971;0;1.8
3575;2534;0;2.4
3576;842;0;4.1
3577;455;0;10.0
3578;2470;0;9.8
3579;555;0;1.3
3580;764;0;1.8
3581;2357;0;8.5
3582;971;0;7.8
3583;2382;0;7.2
3584;992;0;7.3
3585;726;0;6.2
3586;246;0;6.3
3587;1932;0;4.8
3588;1578;0;2.2
3589;593;0;10.7
3590;880;0;3.6
3591;1516;0;3.1
3592;106;0;2.6
3593;2177;0;4.4
3594;2862;0;1.7
3595;406;0;7.7
3596;2445;0;10.2
3597;1026;0;2.6
3598;2866;0;5.2
3599;2070;0;10.2
3600;892;0;10.2
3601;721;0;7.1
3602;632;0;1.3
3603;2598;0;2.6
3604;1070;0;8.9
3605;2457;0;8.1
3606;1048;0;5.8
3607;2258;0;8.2
3608;2256;0;5.3
3609;2139;0;7.9
3610;103;0;3.3
3611;1862;0;1.2
3612;355;0;1.8
3613;1338;0;6.0
3614;290;0;5.4
3615;1351;0;3.6
3616;409;0;9.0
3617;753;0;6.7
3618;899;0;6.5
3619;382;0;4.3
3620;2511;0;1.0
3621;1681;0;10.6
3622;1663;0;9.8
3623;427;0;2.8
3624;1441;0;9.2
3625;1890;0;4.4
3626;2807;0;3.7
3627;1186;0;10.5
3628;1523;0;1.7
3629;2817;0;4.8
3630;2254;0;1.2
3631;296;0;2.1
3632;527;0;5.2
3633;1776;0;5.5
3634;1684;0;8.9
3635;492;0;1.7
3636;1641;0;1.2
3637;2569;0;6.9
3638;1216;0;3.8
3639;1225;0;7.7
3640;1055;0;3.0
3641;1331;0;6.8
3642;1182;0;5.8
3643;2189;0;10.6
3644;2752;0;6.4
3645;2338;0;10.5
3646;2798;0;4.9
3647;2841;0;8.3
3648;1608;0;7.5
3649;2977;0;5.4
3650;666;0;4.9
3651;925;0;3.8
3652;1150;0;1.0
3653;2198;0;1.1
3654;2286;0;4.6
3655;2902;0;4.7
3656;733;0;10.1
3657;193;0;4.8
3658;2376;0;6.3
3659;287;0;2.3
3660;1415;0;10.4
3661;1342;0;3.7
3662;1229;0;3.5
3663;884;0;1.1
3664;114;0;1.0
3665;607;0;4.4
3666;65;0;7.8
3667;2665;0;1.1
3668;1499;0;10.5
3669;1660;0;3.2
3670;1878;0;1.3
3671;674;0;5.6
3672;1818;0;1.4
3673;1609;0;9.1
3674;1580;0;1.0
3675;1323;0;6.1
3676;788;0;3.0
3677;920;0;3.1
3678;1676;0;10.5
3679;1013;0;9.3
3680;2039;0;5.3
3681;723;0;10.0
3682;1716;0;6.6
3683;2786;0;1.4
3684;1916;0;5.1
3685;1293;0;1.6
3686;1970;0;10.4
3687;1925;0;2.9
3688;2356;0;10.7
3689;2874;0;5.4
3690;2062;0;4.8
3691;881;0;5.4
3692;2181;0;9.7
3693;2072;0;8.9
3694;2617;0;7.9
3695;184;0;6.6
3696;1396;0;10.6
3697;279;0;9.0
3698;2989;0;7.1
3699;2422;0;8.4
3700;1768;0;8.6
3701;676;0;1.3
3702;1467;0;7.6
3703;574;0;5.4
3704;1861;0;2.5
3705;2395;0;2.1
3706;511;0;5.2
3707;2683;0;7.3
3708;2227;0;9.1
3709;364;0;3.6
3710;2111;0;10.2
3711;853;0;5.1
3712;235;0;1.8
3713;702;0;9.1
3714;1398;0;9.3
3715;2596;0;6.1
3716;2994;0;1.8
3717;2599;0;9.3
3718;2502;0;8.2
3719;1708;0;7.7
3720;1610;0;8.6
3721;1810;0;9.3
3722;1870;0;9.4
3723;414;0;4.1
3724;2606;0;1.2
3725;1632;0;6.3
3726;2711;0;7.4
3727;1047;0;7.3
3728;1074;0;8.1
3729;3459;1;7.9
3730;2680;1;9.9
3731;2573;1;9.8
3732;2086;1;6.6
3733;1559;1;4.5
3734;763;1;5.3
3735;1498;1;8.5
3736;2136;1;1.5
3737;1774;1;7.5
3738;10;1;2.8
3739;3509;1;10.6
3740;2819;1;9.8
3741;3516;1;8.3
3742;935;1;1.8
3743;2314;1;6.1
3744;967;1;3.1
3745;454;1;10.4
3746;167;1;3.4
3747;3695;1;4.8
3748;2349;1;4.5
3749;3024;1;1.2
3750;3640;1;7.7
3751;2045;1;1.4
3752;2312;1;7.9
3753;3668;1;10.1
3754;1358;1;3.3
3755;3021;1;3.2
3756;1240;1;5.1
3757;36;1;10.9
3758;580;1;6.5
3759;3339;1;5.2
3760;1374;1;6.3
3761;254;1;1.7
3762;516;1;8.5
3763;2734;1;7.1
3764;55;1;1.0
3765;859;1;10.3
3766;796;1;7.0
3767;98;1;10.3
3768;1376;1;5.5
3769;3687;1;8.8
3770;1964;1;7.3
3771;3565;1;8.8
3772;2302;1;2.8
3773;3461;1;1.8
3774;3402;1;2.5
3775;757;1;10.3
3776;2450;1;9.5
3777;3645;1;8.9
3778;584;1;3.2
3779;1017;1;5.2
3780;2761;1;10.6
3781;1354;1;10.4
3782;225;1;4.0
3783;2466;1;4.6
3784;3380;1;9.6
3785;559;1;5.7
3786;1784;1;5.1
3787;2172;1;9.4
3788;3451;1;2.5
3789;491;1;7.1
3790;1596;1;10.9
3791;1557;1;3.8
3792;1830;1;10.8
3793;3061;1;4.3
3794;3226;1;1.3
3795;2118;1;3.1
3796;3721;1;9.8
3797;2634;1;4.4
3798;2972;1;3.4
3799;3562;1;5.6
3800;1164;1;9.2
3801;3252;1;8.1
3802;1525;1;6.9
3803;2990;1;3.4
3804;1779;1;10.0
3805;1566;1;4.0
3806;3367;1;1.4
3807;988;1;10.7
3808;3162;1;2.8
3809;637;1;7.8
3810;3545;1;1.4
3811;3717;1;6.9
3812;3423;1;7.0
3813;2060;1;9.5
3814;3524;1;8.7
3815;93;1;3.7
3816;1664;1;2.4
3817;3452;1;10.7
3818;2964;1;2.1
3819;3182;1;5.8
3820;3100;1;2.1
3821;166;1;10.4
3822;1926;1;7.3
3823;1134;1;7.3
3824;598;1;2.9
3825;1770;1;5.4
3826;1597;1;5.9
3827;625;1;1.1
3828;2053;1;8.2
3829;3206;1;5.9
3830;3153;1;8.4
3831;1707;1;1.2
3832;3139;1;1.7
3833;223;1;6.4
3834;3709;1;7.4
3835;549;1;1.9
3836;13;1;1.4
3837;3336;1;4.5
3838;3009;1;4.9
3839;1709;1;5.7
3840;3168;1;10.9
3841;3727;1;7.0
3842;1281;1;7.1
3843;1813;1;6.0
3844;182;1;9.1
3845;553;1;2.6
3846;2414;1;6.5
3847;3550;1;8.4
3848;276;1;5.3
3849;1853;1;1.5
3850;1271;1;10.4
3851;1861;1;10.4
3852;3255;1;6.6
3853;2309;1;3.5
3854;3165;1;4.6
3855;3026;1;3.4
3856;99;1;2.9
3857;2379;1;2.1
3858;1010;1;8.9
3859;723;1;2.2
3860;3470;1;4.8
3861;846;1;5.8
3862;3539;1;3.3
3863;1641;1;6.1
3864;3079;1;1.8
3865;747;1;3.3
3866;196;1;6.2
3867;647;1;9.0
3868;2570;1;7.5
3869;3204;1;10.2
3870;2533;1;3.7
3871;900;1;1.0
3872;329;1;9.6
3873;3260;1;10.1
3874;3373;1;3.2
3875;2548;1;10.6
3876;3167;1;6.6
3877;1570;1;8.3
3878;3230;1;5.8
3879;304;1;4.6
3880;1791;1;9.1
3881;3433;1;10.8
3882;886;1;6.8
3883;1823;1;9.4
3884;1468;1;9.3
3885;3631;1;2.8
3886;3249;1;10.8
3887;3536;1;4.2
3888;3351;1;2.1
3889;3447;1;1.9
3890;3385;1;8.6
3891;651;1;5.9
3892;941;1;7.5
3893;3679;1;4.6
3894;1968;1;10.2
3895;1975;1;6.6
3896;3283;1;2.8
3897;3398;1;8.9
3898;178;1;10.6
3899;2404;1;6.4
3900;1509;1;1.2
3901;3145;1;9.3
3902;344;1;1.6
3903;466;1;8.9
3904;683;1;10.9
3905;835;1;10.5
3906;3087;1;2.9
3907;2284;1;5.8
3908;1818;1;9.0
3909;3117;1;8.1
3910;204;1;4.8
3911;2543;1;2.1
3912;2808;1;8.2
3913;1848;1;1.5
3914;3683;1;9.3
3915;62;1;5.4
3916;1825;1;5.9
3917;2106;1;1.4
3918;1030;1;8.3
3919;2864;1;6.1
3920;3072;1;2.9
3921;3035;1;9.7
3922;2458;1;7.4
3923;801;1;4.4
3924;2559;1;10.5
3925;1671;1;6.3
3926;40;1;4.1
3927;3156;1;1.4
3928;2225;1;10.7
3929;3375;1;4.6
3930;2234;1;4.8
3931;2491;1;6.9
3932;1060;1;9.7
3933;3310;1;2.0
3934;42;1;5.4
3935;3625;1;10.2
3936;334;1;9.2
3937;2738;1;1.5
3938;1155;1;10.5
3939;611;1;4.8
3940;138;1;1.5
3941;2999;1;1.9
3942;554;1;1.9
3943;19;1;1.4
